id,age,gender,income,logincome,debt,love,nocheating,money,paypercent,logpaypercent
1436,18,female,1348.0723024280305,7.2064309268498965,nodebt,7,10,9,63,4.143134726391533
1437,20,male,22889.263902910072,10.038423254409002,yesdebt,10,10,9,5,1.6094379124341003
1438,23,male,17143.49521257807,9.749374092749916,yesdebt,5,10,1,94,4.543294782270004
1439,23,male,13342.078034115802,9.49867808200935,nodebt,4,6,9,87,4.465908118654584
1440,20,male,3640.62321686661,8.199910159400334,yesdebt,8,10,8,71,4.2626798770413155
1441,26,male,11174.422011856883,9.321382696610105,yesdebt,10,2,7,64,4.1588830833596715
1442,27,female,5409.27070874417,8.595869558454936,yesdebt,1,10,5,53,3.970291913552122
1443,27,male,15891.829173880702,9.673560367687232,nodebt,10,10,5,62,4.127134385045092
1444,18,male,19362.54324893388,9.871095718366728,nodebt,2,10,7,58,4.060443010546419
1445,19,female,13435.65683371346,9.505667409598736,nodebt,1,5,10,20,2.995732273553991
1446,23,male,17441.236382752482,9.766592588456595,nodebt,1,6,6,38,3.6375861597263857
1447,19,male,23535.254759910884,10.066254778501996,nodebt,8,10,1,5,1.6094379124341003
1448,19,female,15265.514797099519,9.633351628616028,nodebt,9,10,10,32,3.4657359027997265
1449,21,female,6715.379408478118,8.812155608996045,yesdebt,10,2,7,6,1.791759469228055
1450,25,female,30112.931390563484,10.3127099727836,nodebt,10,10,8,12,2.4849066497880004
1451,27,female,16942.811527815982,9.737598924199403,nodebt,2,2,6,21,3.044522437723423
1452,22,female,11130.591961075414,9.317452628935712,nodebt,10,10,5,34,3.5263605246161616
1453,20,male,13821.141413410805,9.533954685330194,yesdebt,10,10,4,54,3.9889840465642745
1454,19,male,16994.71665390057,9.740657789669994,yesdebt,2,10,5,47,3.8501476017100584
1455,22,female,13825.210433516855,9.53424904750557,yesdebt,6,10,3,72,4.276666119016055
1456,20,male,9400.954741861005,9.148566531383473,nodebt,10,9,5,79,4.3694478524670215
1457,27,female,20232.45886343804,9.915043468175552,yesdebt,1,10,1,39,3.6635616461296463
1458,22,male,14260.040904071393,9.5652165624123775,yesdebt,10,8,10,4,1.3862943611198906
1459,20,female,10068.694392016601,9.217186324081142,yesdebt,10,10,7,70,4.248495242049359
1460,26,female,1079.7295201461748,4.37863990801109,yesdebt,10,9,10,62,4.127134385045092
1461,21,male,10551.074275646706,9.263982960795705,nodebt,10,10,9,38,3.6375861597263857
1462,21,male,17987.20225138311,9.797415797973594,yesdebt,4,10,1,11,2.3978952727983707
1463,21,male,20181.02503130987,9.91249808703336,yesdebt,10,8,10,46,3.828641396489095
1464,18,male,4805.277480310269,8.47747006798058,yesdebt,10,10,9,62,4.127134385045092
1465,18,female,27090.550707056464,10.20694026366751,nodebt,7,7,1,58,4.060443010546419
1466,19,female,6452.034731192665,8.772150822242493,yesdebt,8,8,5,97,4.574710978503383
1467,21,male,10119.053885726691,9.222175448918337,nodebt,10,10,1,83,4.418840607796598
1468,25,female,16417.19480884084,9.70608452851155,nodebt,3,5,2,31,3.4339872044851463
1469,25,female,18344.216453397203,9.817069624151792,nodebt,10,4,5,68,4.219507705176107
1470,27,male,14833.694609226413,9.604656534867813,nodebt,5,10,1,7,1.9459101490553132
1471,27,female,10259.476898806619,9.235957132903234,yesdebt,10,2,5,8,2.0794415416798357
1472,19,female,1013.2991994696349,6.920966820430901,yesdebt,10,9,5,32,3.4657359027997265
1473,22,male,6542.654161297483,8.786098197183247,yesdebt,10,10,10,35,3.5553480614894135
1474,20,male,17116.724631787583,9.747811313155358,nodebt,10,2,2,100,4.605170185988092
1475,20,female,17825.39663785559,9.788379496808034,yesdebt,10,9,9,15,2.70805020110221
1476,21,female,16970.162586661576,9.73921193901099,nodebt,9,10,8,74,4.30406509320417
1477,21,female,14438.446486751953,9.577649822639293,nodebt,10,10,8,71,4.2626798770413155
1478,20,female,14897.21685438703,9.608929686190272,nodebt,10,4,7,36,3.58351893845611
1479,20,male,15819.31415435629,9.66898688730705,yesdebt,10,10,5,13,2.5649493574615367
1480,19,female,39206.04272314848,10.57658616499922,nodebt,8,8,7,14,2.6390573296152584
1481,27,female,15044.530549607713,9.61876978549375,nodebt,10,10,7,40,3.6888794541139363
1482,22,female,6806.580295519236,8.8256451137711,yesdebt,6,1,9,72,4.276666119016055
1483,19,female,23459.520063845288,10.063031664361603,yesdebt,6,10,2,24,3.1780538303479458
1484,24,female,26680.25376575647,10.191679011444464,nodebt,7,10,7,87,4.465908118654584
1485,21,male,21708.516611308085,9.985459933099316,yesdebt,10,5,9,31,3.4339872044851463
1486,27,female,14036.258681008723,9.549399166357212,yesdebt,4,10,2,14,2.6390573296152584
1487,24,female,2449.7329571561713,7.803734300519046,yesdebt,9,6,8,91,4.51085950651685
1488,19,male,21158.928151633463,9.95981723022959,nodebt,4,7,6,68,4.219507705176107
1489,26,female,24125.531387992265,10.091025952409883,yesdebt,9,10,10,41,3.713572066704308
1490,18,male,5430.734020443,8.599829582510946,yesdebt,10,5,4,78,4.356708826689592
1491,19,male,6616.789628132128,8.797365580871348,nodebt,10,10,2,62,4.127134385045092
1492,26,male,9528.626889283083,9.162055903295954,yesdebt,10,3,5,98,4.584967478670572
1493,18,male,7727.609028193199,8.952554783022649,yesdebt,10,5,4,19,2.9444389791664403
1494,21,male,14773.076292256845,9.600561633611857,yesdebt,2,10,2,16,2.772588722239781
1495,24,female,1574.094328453073,NA,yesdebt,6,10,5,66,4.189654742026425
1496,19,female,16154.850528966515,9.689975625907936,nodebt,10,6,9,65,4.174387269895637
1497,24,male,12119.396457353449,9.402562461135316,yesdebt,7,5,7,3,1.0986122886681098
1498,18,female,25579.468784939327,10.149545308104821,yesdebt,2,9,7,91,4.51085950651685
1499,25,female,6534.15774422715,8.784798733930689,nodebt,9,7,9,14,2.6390573296152584
1500,18,female,29892.043931991375,10.3053476347397,yesdebt,10,9,6,95,4.553876891600541
1501,19,female,13616.081385973654,9.519006828026024,nodebt,7,9,5,15,2.70805020110221
1502,22,male,15850.503773021761,9.670956562587195,yesdebt,10,10,6,32,3.4657359027997265
1503,21,female,8501.399975418646,9.047986131906788,nodebt,9,4,7,31,3.4339872044851463
1504,25,male,1343.3002193294597,5.838605339349139,yesdebt,8,10,9,35,3.5553480614894135
1505,24,male,2551.3936570880414,7.844395021049536,nodebt,6,10,5,13,2.5649493574615367
1506,25,female,15917.274113018906,9.67516022068126,nodebt,10,9,9,84,4.430816798843313
1507,23,female,14796.944897892969,9.602176012625423,yesdebt,10,10,2,1,0
1508,21,female,25279.54240514586,10.1377507470347,nodebt,2,6,10,39,3.6635616461296463
1509,22,female,14062.148988960604,9.551241997850227,nodebt,10,6,3,29,3.367295829986474
1510,19,female,25287.38233992841,10.1380608285706,yesdebt,6,10,5,21,3.044522437723423
1511,25,female,28595.40773154237,10.2610014150882,yesdebt,4,3,8,65,4.174387269895637
1512,24,male,17159.224671632768,9.75029118971542,nodebt,7,5,7,26,3.258096538021482
1513,20,male,22875.98288701155,10.037842856958845,yesdebt,5,3,6,78,4.356708826689592
1514,20,male,11825.892930967193,9.378046722641768,yesdebt,10,9,2,10,2.302585092994046
1515,26,female,2472.0777486518837,7.812814269803004,yesdebt,10,7,4,1,0
1516,24,female,13374.458634416626,9.501102095013568,yesdebt,10,4,1,71,4.2626798770413155
1517,19,female,13561.683663793694,9.51500371778326,yesdebt,10,10,6,60,4.0943445622221
1518,27,female,5471.051129344851,8.607226039541057,nodebt,10,5,4,35,3.5553480614894135
1519,23,female,14087.127954312838,9.553016748367549,yesdebt,10,10,2,90,4.499809670330265
1520,21,female,27120.624755627483,10.208049778500918,yesdebt,2,10,10,98,4.584967478670572
1521,22,female,11598.050405550115,9.358592294482307,yesdebt,2,9,10,17,2.833213344056216
1522,21,male,29571.636078925454,10.294570940329303,nodebt,10,8,6,50,3.912023005428146
1523,18,female,7017.389495320453,8.856146561096798,yesdebt,6,9,1,2,0.6931471805599453
1524,21,male,4342.0308080661525,8.376097445776066,yesdebt,10,10,3,16,2.772588722239781
1525,23,female,3216.6163819271624,8.076085272981228,nodebt,8,10,4,75,4.31748811353631
1526,19,male,17832.637705926452,9.788785636310879,nodebt,10,7,1,54,3.9889840465642745
1527,27,male,12853.106688166381,9.46134082671883,nodebt,10,10,7,22,3.091042453358316
1528,20,female,16028.267843259968,9.682109182575978,yesdebt,10,10,7,47,3.8501476017100584
1529,27,male,22734.03634516489,10.031618478959414,nodebt,10,10,10,44,3.784189633918261
1530,21,male,25938.889631206053,10.163498651680788,yesdebt,1,10,3,51,3.9318256327243257
1531,26,female,11165.937771868634,9.32062315285358,yesdebt,5,10,1,19,2.9444389791664403
1532,25,male,28218.953143268744,10.24774912844901,nodebt,2,5,10,59,4.07753744390572
1533,26,female,13833.713648894123,9.534863909863905,yesdebt,10,3,7,32,3.4657359027997265
1534,19,female,12334.273202651708,9.42013710567516,yesdebt,1,8,3,38,3.6375861597263857
1535,24,female,4149.946517940685,8.330850725898495,nodebt,9,10,1,18,2.8903717578961645
1536,27,male,6665.629776575766,8.804719718257791,yesdebt,9,10,8,100,4.605170185988092
1537,26,male,14258.821855231852,9.565131071707466,yesdebt,9,10,4,84,4.430816798843313
1538,27,male,16755.72075270271,9.726495016417354,yesdebt,10,10,9,24,3.1780538303479458
1539,26,female,7162.558518281136,8.876622531081226,nodebt,10,10,5,52,3.9512437185814275
1540,25,female,23841.42960745326,10.079180086136942,yesdebt,10,5,7,47,3.8501476017100584
1541,19,male,25197.60891815234,10.13450438479742,nodebt,10,10,1,83,4.418840607796598
1542,18,male,1502.750499502974,NA,nodebt,10,8,9,8,2.0794415416798357
1543,23,male,9293.647095005941,9.137086337652848,nodebt,10,1,1,12,2.4849066497880004
1544,20,male,20759.068715657188,9.94073847671952,yesdebt,10,5,8,60,4.0943445622221
1545,20,female,22733.49360325248,10.031594605135036,yesdebt,10,7,9,56,4.02535169073515
1546,18,female,16576.1522524338,9.71572033013007,nodebt,10,5,9,91,4.51085950651685
1547,26,male,14101.004369711183,9.5540013057238,yesdebt,10,10,5,66,4.189654742026425
1548,23,male,15496.086508582832,9.648342787710822,nodebt,10,10,9,32,3.4657359027997265
1549,23,female,18598.09078449199,9.830814208437777,yesdebt,10,2,5,44,3.784189633918261
1550,25,male,16527.788276328905,9.71279838127791,yesdebt,6,10,1,14,2.6390573296152584
1551,20,male,41391.111163974805,10.63082143057655,nodebt,9,6,1,95,4.553876891600541
1552,26,male,8979.052795147552,9.102649676350671,yesdebt,10,10,8,27,3.295836866004329
1553,24,male,9572.870771617989,9.166688415598786,nodebt,10,6,2,6,1.791759469228055
1554,23,female,20408.18021549199,9.92369109041241,nodebt,4,7,2,15,2.70805020110221
1555,19,male,23934.588890870054,10.083079925613507,nodebt,10,10,9,73,4.290459441148391
1556,20,female,15811.21673239793,9.668474886913238,nodebt,10,10,5,26,3.258096538021482
1557,24,male,15572.091946827644,9.653235613338373,nodebt,10,10,4,58,4.060443010546419
1558,26,female,13886.776994222844,9.538692370970514,yesdebt,2,10,2,28,3.332204510175204
1559,25,female,24953.902297368513,10.124785493653873,nodebt,4,10,8,96,4.564348191467836
1560,23,male,11859.209614439367,9.380860027366335,nodebt,10,2,5,47,3.8501476017100584
1561,18,male,12547.79282326483,9.437300058436684,nodebt,10,10,6,98,4.584967478670572
1562,20,female,24306.378328158753,10.098494077526377,yesdebt,10,1,3,90,4.499809670330265
1563,22,female,24505.553671752357,10.106655051324369,nodebt,10,2,8,48,3.871201010907891
1564,25,male,12450.719263824587,9.42953367241885,yesdebt,10,10,3,86,4.454347296253507
1565,24,female,12143.344599234342,9.40453652907777,yesdebt,9,10,10,4,1.3862943611198906
1566,26,male,27228.17944204842,10.212007724896075,nodebt,7,9,1,77,4.343805421853684
1567,26,female,25695.04949947486,10.15405362584887,nodebt,1,5,5,96,4.564348191467836
1568,22,male,24319.92672392508,10.099051323079063,yesdebt,10,10,6,24,3.1780538303479458
1569,26,male,9305.391568422254,9.138349249697908,yesdebt,4,9,9,89,4.48863636973214
1570,23,male,4095.014926464981,8.31752564132692,nodebt,4,10,10,32,3.4657359027997265
1571,27,female,22637.934389531983,10.027382290943267,nodebt,10,10,5,66,4.189654742026425
1572,22,female,16089.858629021754,9.68594445368442,yesdebt,9,10,5,78,4.356708826689592
1573,22,male,25143.012096337952,10.132335287868518,nodebt,1,10,10,74,4.30406509320417
1574,26,female,4651.28542068185,8.444898894935648,yesdebt,10,5,5,55,4.007333185232471
1575,27,male,29806.4549603001,10.30248025844311,yesdebt,1,10,3,7,1.9459101490553132
1576,18,female,12387.619536148914,9.424452828331255,nodebt,10,6,3,100,4.605170185988092
1577,25,male,13837.077581085405,9.535107049438764,nodebt,8,10,10,3,1.0986122886681098
1578,27,female,17083.044292875857,9.745841688747996,yesdebt,8,7,5,8,2.0794415416798357
1579,19,female,9767.395466379701,9.186805124684058,nodebt,10,10,7,50,3.912023005428146
1580,20,female,16523.861332182772,9.712560756577714,yesdebt,5,10,2,38,3.6375861597263857
1581,25,female,9867.9861630315,9.197051075442296,nodebt,10,10,8,98,4.584967478670572
1582,20,male,16780.64426887763,9.727981374330469,nodebt,9,4,4,70,4.248495242049359
1583,26,female,7927.993498866044,8.978155255987545,nodebt,10,8,9,66,4.189654742026425
1584,26,male,8647.644255958898,9.065042222482985,nodebt,10,10,3,36,3.58351893845611
1585,21,female,21439.607562173067,9.972995311014095,nodebt,6,6,10,18,2.8903717578961645
1586,19,female,32577.60602776871,10.391380399645604,yesdebt,10,10,9,83,4.418840607796598
1587,23,female,12746.197367384897,9.452988260407178,nodebt,2,10,3,77,4.343805421853684
1588,27,female,9411.140737760696,9.149649451349104,yesdebt,2,10,2,20,2.995732273553991
1589,26,male,22644.87673710357,10.027688912703411,yesdebt,9,3,5,95,4.553876891600541
1590,22,female,12862.761598411951,9.462091718004446,yesdebt,10,10,4,59,4.07753744390572
1591,18,male,20483.30712205775,9.927365546686087,nodebt,10,10,1,61,4.110873864173311
1592,24,male,1972.1764020181636,7.5868929845179345,nodebt,9,6,10,99,4.59511985013459
1593,24,male,19095.265850839874,9.857195722099481,yesdebt,6,3,6,48,3.871201010907891
1594,21,male,31936.112173192694,10.371492691542167,yesdebt,10,10,1,6,1.791759469228055
1595,26,female,16883.135208081196,9.734070485979224,yesdebt,10,10,9,60,4.0943445622221
1596,24,male,25120.44062767444,10.131437161338901,yesdebt,5,7,4,81,4.394449154672439
1597,20,female,15828.738475518681,9.669582457691817,yesdebt,10,10,9,3,1.0986122886681098
1598,22,male,22835.97247560567,10.036092311776262,nodebt,10,6,6,39,3.6635616461296463
1599,26,female,12003.527476118154,9.392955841916615,nodebt,10,8,4,8,2.0794415416798357
1600,26,female,11659.07432426191,9.363840067753173,nodebt,10,6,2,90,4.499809670330265
1601,19,female,18367.309409799174,9.818327700949467,yesdebt,10,10,8,39,3.6635616461296463
1602,24,female,18907.393587734292,9.84730831966909,nodebt,10,10,1,56,4.02535169073515
1603,25,female,25049.00453882844,10.128589366754472,nodebt,10,10,10,7,1.9459101490553132
1604,21,female,22581.925799467506,10.024905121908636,yesdebt,1,10,2,7,1.9459101490553132
1605,20,male,9087.113387595044,9.114612577618493,yesdebt,10,10,5,27,3.295836866004329
1606,18,female,12609.9647792449,9.442242635873772,yesdebt,10,10,9,79,4.3694478524670215
1607,18,male,13384.443019339189,9.501848342786746,yesdebt,7,10,7,48,3.871201010907891
1608,20,female,20181.41526784604,9.912517423650932,yesdebt,5,10,6,24,3.1780538303479458
1609,22,male,3662.0322753641685,8.205773538784959,yesdebt,6,7,3,41,3.713572066704308
1610,23,male,22940.272486763133,10.040649268850093,yesdebt,4,10,3,89,4.48863636973214
1611,18,female,15308.584664243255,9.636169039195083,yesdebt,1,5,3,13,2.5649493574615367
1612,20,female,16018.809844147923,9.681518925986662,nodebt,5,10,7,35,3.5553480614894135
1613,24,female,21012.28913797131,9.952862742590794,yesdebt,10,10,3,54,3.9889840465642745
1614,22,male,14497.502946713163,9.581731703007216,nodebt,10,5,9,11,2.3978952727983707
1615,19,female,9378.950762505208,9.146223176735612,yesdebt,10,10,3,67,4.204692619390966
1616,24,female,9243.511418037899,9.131677116042226,nodebt,1,1,1,7,1.9459101490553132
1617,26,female,10577.69936709378,9.266503230641016,nodebt,10,3,5,89,4.48863636973214
1618,25,male,17260.971765818496,9.756203264664276,yesdebt,10,5,7,24,3.1780538303479458
1619,19,male,3618.1845141892354,8.193727663601559,yesdebt,4,10,8,50,3.912023005428146
1620,24,male,4893.2131934302215,8.49560446144768,yesdebt,1,10,1,66,4.189654742026425
1621,24,male,22023.080014352803,9.999846273989963,nodebt,10,1,5,91,4.51085950651685
1622,21,male,8937.622858564579,9.098024933320602,yesdebt,7,9,9,97,4.574710978503383
1623,27,female,11559.858714211035,9.355293920197617,yesdebt,3,2,8,82,4.406719247264253
1624,25,female,32777.16903524858,10.397487486007304,nodebt,10,10,3,36,3.58351893845611
1625,27,female,11752.968728935753,9.37186114544147,nodebt,10,10,1,53,3.970291913552122
1626,20,male,11940.182776893198,9.387664694776932,yesdebt,10,10,6,26,3.258096538021482
1627,21,female,19245.530534036363,9.86503413270791,yesdebt,10,10,9,97,4.574710978503383
1628,19,male,21702.586730125247,9.985186736577537,yesdebt,10,10,2,41,3.713572066704308
1629,27,male,21365.854439253308,9.969549339754614,yesdebt,10,7,2,41,3.713572066704308
1630,27,male,36551.561359916355,10.50647918273108,nodebt,3,1,7,55,4.007333185232471
1631,21,male,31482.794361595683,10.3571964648433,yesdebt,10,10,7,1,0
1632,25,male,24927.453110119488,10.123725009650913,nodebt,10,4,1,52,3.9512437185814275
1633,22,male,4767.799856126701,8.469640231380655,nodebt,10,9,8,30,3.4011973816621555
1634,23,male,12720.57558866335,9.450976086551414,nodebt,10,10,4,81,4.394449154672439
1635,23,male,1587.11935396045,NA,nodebt,9,3,6,14,2.6390573296152584
1636,26,female,3826.227870879513,8.249634706741954,yesdebt,10,10,2,19,2.9444389791664403
1637,23,female,16931.891953083876,9.736954220394603,nodebt,10,10,2,70,4.248495242049359
1638,24,female,18719.574972361297,9.837325045305953,nodebt,10,10,8,6,1.791759469228055
1639,21,female,6543.90450141717,8.786289284871877,nodebt,5,8,6,46,3.828641396489095
1640,27,female,11761.564492396701,9.372592247671985,nodebt,10,10,1,8,2.0794415416798357
1641,22,female,27415.971606606843,10.218881027903443,yesdebt,10,9,3,9,2.1972245773362196
1642,18,female,15157.501876568778,9.626250861750515,nodebt,10,4,2,86,4.454347296253507
1643,27,male,24633.734393167193,10.1118720993197,nodebt,9,10,1,90,4.499809670330265
1644,20,female,19009.05131794559,9.852670529868226,yesdebt,2,6,10,15,2.70805020110221
1645,27,female,12499.855525289298,9.433472365246743,nodebt,3,1,4,28,3.332204510175204
1646,19,male,8768.858961036676,9.078961969836197,nodebt,5,10,5,91,4.51085950651685
1647,26,male,18859.678289775926,9.844781498235808,nodebt,7,9,8,99,4.59511985013459
1648,21,male,9913.267195533965,9.201629259723306,yesdebt,10,10,10,64,4.1588830833596715
1649,22,female,14342.113036213126,9.570955455893342,yesdebt,10,10,6,98,4.584967478670572
1650,25,female,17514.939259848295,9.770809467732242,nodebt,10,10,8,49,3.8918202981106265
1651,19,male,14449.67372557027,9.5784271137403465,yesdebt,8,10,5,2,0.6931471805599453
1652,23,female,7332.446989194937,8.900064571257786,nodebt,10,7,10,74,4.30406509320417
1653,27,female,6319.641401951958,8.751417745333642,nodebt,10,10,6,85,4.442651256490317
1654,20,female,17506.75323136074,9.770341984406661,yesdebt,10,10,6,40,3.6888794541139363
1655,25,female,20109.6773939564,9.908956440567232,nodebt,10,10,2,90,4.499809670330265
1656,24,male,17482.39945478735,9.768949908369569,nodebt,10,3,1,100,4.605170185988092
1657,20,female,19088.487420418685,9.856840679448528,yesdebt,2,10,8,50,3.912023005428146
1658,23,male,6146.666095138118,8.723665115460603,nodebt,6,9,6,35,3.5553480614894135
1659,25,male,12794.056200659637,9.456735982736063,nodebt,10,10,2,53,3.970291913552122
1660,26,male,21011.973209573945,9.95284770706704,yesdebt,10,3,9,99,4.59511985013459
1661,24,male,26283.822311208874,10.176708907654353,nodebt,10,9,8,56,4.02535169073515
1662,27,female,7611.283701523996,8.937387122769639,nodebt,2,5,10,38,3.6375861597263857
1663,20,male,1724.1890468187703,7.452512101139227,nodebt,6,5,1,23,3.1354942159291497
1664,20,female,15914.432948105172,9.674981709053478,nodebt,1,10,1,3,1.0986122886681098
1665,20,male,17900.075055597204,9.79256018487018,nodebt,9,10,9,80,4.382026634673881
1666,24,female,22197.5664632079,10.007737943077375,nodebt,6,10,1,33,3.4965075614664802
1667,18,female,26642.007258446916,10.190244469355141,yesdebt,10,8,7,78,4.356708826689592
1668,21,female,14554.476763258623,9.585653906599063,yesdebt,8,8,7,67,4.204692619390966
1669,19,male,4257.573976233023,8.356454787895702,nodebt,10,1,1,30,3.4011973816621555
1670,20,female,2234.2612591546713,7.7116659195929556,nodebt,7,1,9,98,4.584967478670572
1671,19,female,1738.1085701721968,7.460552772327772,nodebt,6,1,5,20,2.995732273553991
1672,27,male,14736.33241600778,9.59807131633022,yesdebt,10,2,3,41,3.713572066704308
1673,24,male,18213.2030154791,9.80990205047112,yesdebt,10,1,10,27,3.295836866004329
1674,18,male,9849.118751750197,9.195137263336347,nodebt,10,5,3,51,3.9318256327243257
1675,20,male,25584.860132088288,10.149756054430748,nodebt,7,10,7,29,3.367295829986474
1676,21,male,19533.565401603795,9.879889567454601,nodebt,1,10,2,60,4.0943445622221
1677,21,female,13111.25229922638,9.481226094638664,nodebt,10,10,2,51,3.9318256327243257
1678,22,female,20496.29932806461,9.927999628248484,yesdebt,2,7,3,59,4.07753744390572
1679,21,female,18615.09738415966,9.831728217781698,nodebt,4,10,2,65,4.174387269895637
1680,23,female,12207.306065433657,9.40978990929999,yesdebt,10,1,7,94,4.543294782270004
1681,24,male,18760.24519023404,9.839495292316705,yesdebt,10,3,5,99,4.59511985013459
1682,19,male,25380.676365358107,10.141743390454582,nodebt,10,10,6,50,3.912023005428146
1683,25,female,21516.278923200476,9.976565086833949,yesdebt,10,9,10,49,3.8918202981106265
1684,21,female,19884.07310137302,9.897674343599528,yesdebt,10,10,10,99,4.59511985013459
1685,18,male,10945.608847251613,9.300693636299384,yesdebt,8,10,4,99,4.59511985013459
1686,20,male,16364.998128070005,9.702900072549085,yesdebt,1,10,4,33,3.4965075614664802
1687,26,male,6576.0725011555805,8.79119296179014,yesdebt,10,10,10,75,4.31748811353631
1688,22,female,17812.076022858477,9.78763193450224,nodebt,6,4,6,94,4.543294782270004
1689,24,male,11663.880703146731,9.364252226413791,yesdebt,2,10,3,60,4.0943445622221
1690,26,female,8361.255461686076,9.031363869646466,yesdebt,7,10,6,92,4.5217885770490405
1691,22,female,7728.3212588143915,8.95264694578587,nodebt,9,10,4,38,3.6375861597263857
1692,23,male,15473.533829010961,9.646886348573847,nodebt,10,4,9,21,3.044522437723423
1693,21,female,13185.934171320105,9.486905947344699,yesdebt,7,10,6,14,2.6390573296152584
1694,19,male,8058.568499481114,8.99449121420351,nodebt,9,10,6,18,2.8903717578961645
1695,23,female,15590.83773555234,9.654438696050866,yesdebt,10,10,3,67,4.204692619390966
1696,21,female,28836.929100969013,10.269412105180505,nodebt,10,10,4,81,4.394449154672439
1697,18,female,28977.830281458213,10.274286343556913,nodebt,1,10,3,59,4.07753744390572
1698,19,male,9115.484349630184,9.11772982334557,nodebt,10,1,5,16,2.772588722239781
1699,25,male,9697.287115598689,9.179601446569805,yesdebt,10,5,3,28,3.332204510175204
1700,19,female,15527.621006668513,9.650375717458543,yesdebt,10,8,3,55,4.007333185232471
1701,20,male,12291.497788374176,9.416663065628713,yesdebt,9,10,1,30,3.4011973816621555
1702,22,male,29313.209919902874,10.285793543911236,nodebt,10,9,8,63,4.143134726391533
1703,26,female,18957.246139688796,9.849941519462815,yesdebt,10,10,10,8,2.0794415416798357
1704,19,male,19548.317364898,9.880644493417762,nodebt,10,10,8,79,4.3694478524670215
1705,21,male,19562.61103937397,9.881375423400533,yesdebt,1,10,5,73,4.290459441148391
1706,18,male,12664.366436308886,9.446547536416148,yesdebt,10,2,4,3,1.0986122886681098
1707,24,male,21666.550529942346,9.983524900038791,nodebt,5,10,8,24,3.1780538303479458
1708,27,male,4036.6496794122722,8.303170339632091,nodebt,9,1,8,25,3.2188758248682006
1709,22,male,14958.628915738298,9.613043597310856,yesdebt,10,1,9,59,4.07753744390572
1710,18,female,25629.0304656484,10.151480990536818,nodebt,4,10,4,49,3.8918202981106265
1711,25,female,1616.655734149659,6.424310900841153,nodebt,7,10,3,64,4.1588830833596715
1712,25,male,6696.215783167259,8.809297837332164,nodebt,10,1,6,13,2.5649493574615367
1713,24,male,6059.342421452393,8.709356561864096,yesdebt,10,4,9,67,4.204692619390966
1714,20,female,20853.621819880154,9.94528292052893,nodebt,10,10,3,51,3.9318256327243257
1715,22,female,14823.634268778722,9.603978096099778,yesdebt,10,10,2,33,3.4965075614664802
1716,18,female,12964.075503514841,9.46993738833541,nodebt,10,2,6,43,3.7612001156935624
1717,24,female,20878.62801498847,9.946481331743282,yesdebt,10,10,6,18,2.8903717578961645
1718,26,male,1474.2398527514451,6.161713212173872,nodebt,10,10,1,73,4.290459441148391
1719,24,female,22412.966798093403,10.017394945274564,yesdebt,10,10,3,79,4.3694478524670215
1720,18,male,11098.607681182531,9.314574945305207,yesdebt,2,1,9,20,2.995732273553991
1721,24,female,18004.913969400215,9.798399997921058,nodebt,10,3,3,73,4.290459441148391
1722,24,female,23039.70123482865,10.044974147487412,nodebt,10,10,5,75,4.31748811353631
1723,20,female,9778.16962250277,9.187907590349834,nodebt,10,10,9,60,4.0943445622221
1724,18,male,28713.37104846815,10.265118183445102,yesdebt,10,1,10,30,3.4011973816621555
1725,18,male,13660.925647980292,9.522294894224283,nodebt,3,9,9,80,4.382026634673881
1726,23,female,21491.397371872907,9.975408011807023,yesdebt,10,10,5,35,3.5553480614894135
1727,22,female,2008.7672611836606,7.605276510012269,nodebt,2,10,1,96,4.564348191467836
1728,21,male,8024.770437587811,8.990288341681,nodebt,10,9,8,17,2.833213344056216
1729,21,male,14284.498704635056,9.566930221618952,yesdebt,5,2,7,62,4.127134385045092
1730,24,female,22572.90852766399,10.02450572848564,yesdebt,10,10,8,29,3.367295829986474
1731,23,male,15860.76749560104,9.671603885922215,nodebt,8,10,3,32,3.4657359027997265
1732,19,male,3705.8394785375785,8.217665091967019,nodebt,10,10,2,49,3.8918202981106265
1733,26,female,19524.469031881483,9.879423780068281,nodebt,10,10,4,64,4.1588830833596715
1734,27,female,16906.904506968305,9.735477368185231,nodebt,10,10,9,21,3.044522437723423
1735,19,female,23259.85934859057,10.054484379132214,nodebt,10,10,10,76,4.330733340286331
1736,22,female,14042.648546798679,9.54985430272334,yesdebt,7,10,1,38,3.6375861597263857
1737,25,female,32594.950937431106,10.391912676139869,nodebt,10,6,6,94,4.543294782270004
1738,24,female,6117.0596407689245,8.718836809198129,nodebt,10,9,4,2,0.6931471805599453
1739,18,male,19876.761970727297,9.897306588208332,nodebt,10,7,8,7,1.9459101490553132
1740,25,male,27919.805120400044,10.237091576923584,nodebt,3,10,8,69,4.23410650459726
1741,20,male,11334.113859651983,9.335572382528055,yesdebt,5,8,3,45,3.8066624897703196
1742,19,male,20161.10224578024,9.91151039558058,yesdebt,9,10,10,29,3.367295829986474
1743,23,male,17837.390507598182,9.78905212343959,yesdebt,10,10,3,2,0.6931471805599453
1744,24,male,11873.357955910162,9.382052341944602,nodebt,3,9,9,17,2.833213344056216
1745,20,male,28303.70485147241,10.250747988542498,yesdebt,10,3,5,19,2.9444389791664403
1746,20,female,12804.361928127855,9.457541167491868,yesdebt,6,4,1,52,3.9512437185814275
