id,age,gender,income,logincome,debt,love,nocheating,money,paypercent,logpaypercent
1927,20,male,26000,10.16585182,nodebt,10,10,8,88.1,4.478472533
1929,21,male,14000,9.546812609,nodebt,10,10,1,63,4.143134726
1930,19,male,2000,7.60090246,nodebt,10,10,8,22.3,3.104586678
1931,19,male,9000,9.104979856,yesdebt,10,10,6,48.9,3.889777396
1932,20,female,20000,9.903487553,nodebt,10,10,4,77.1,4.345103281
1933,21,female,20000,9.903487553,yesdebt,10,10,5,77.1,4.345103281
1934,19,male,5000,8.517193191,yesdebt,10,10,5,34,3.526360525
1935,20,female,20000,9.903487553,nodebt,10,10,8,77.1,4.345103281
1936,19,female,6500,8.779557456,nodebt,10,10,10,40.6,3.703768067
1937,20,male,20000,9.903487553,nodebt,10,10,8,77.2,4.346399457
1939,19,male,13000,9.472704636,nodebt,10,10,5,61,4.110873864
1940,20,female,7500,8.9226583,nodebt,10,10,2,43.4,3.770459441
1941,21,male,12000,9.392661929,nodebt,10,10,5,58.2,4.063885355
1947,21,female,5000,8.517193191,nodebt,10,10,6,34,3.526360525
1948,21,female,8000,8.987196821,yesdebt,10,10,10,45.4,3.815512105
1949,21,female,5000,8.517193191,nodebt,10,10,7,34.1,3.529297384
1950,21,male,9000,9.104979856,nodebt,8,10,5,48.9,3.889777396
1951,20,female,11165,9.320539164,nodebt,10,10,8,56.2,4.028916757
1952,19,male,24000,10.08580911,nodebt,10,10,5,84,4.430816799
1953,21,male,7000,8.853665428,yesdebt,8,10,3,41.9,3.735285827
1954,20,male,8000,8.987196821,nodebt,10,10,6,45.5,3.817712326
1956,19,male,9000,9.104979856,nodebt,9,10,5,48.9,3.889777396
1957,20,female,8000,8.987196821,nodebt,10,10,1,45.5,3.817712326
1959,20,female,20000,9.903487553,nodebt,10,10,5,77.2,4.346399457
1960,19,male,12500,9.433483923,nodebt,7,10,10,59.8,4.091005661
1961,20,male,10000,9.210340372,nodebt,9,10,5,52.5,3.96081317
1962,19,male,20000,9.903487553,nodebt,10,10,1,77.2,4.346399457
1963,21,male,10000,9.210340372,nodebt,10,10,1,52.6,3.96271612
1965,21,female,6000,8.699514748,nodebt,10,10,10,38.9,3.660994251
1966,19,male,3500,8.160518247,nodebt,10,10,7,27.9,3.328626689
1967,18,female,2500,7.824046011,nodebt,10,10,8,24.4,3.194583132
1968,20,female,20000,9.903487553,nodebt,10,10,9,77.2,4.346399457
1969,20,male,4000,8.29404964,nodebt,8,9,8,29.7,3.391147046
1971,19,female,2200,7.696212639,nodebt,10,10,1,23.8,3.169685581
1973,21,female,10000,9.210340372,nodebt,10,10,8,52.6,3.96271612
1974,20,female,20000,9.903487553,nodebt,10,8,7,77.2,4.346399457
1975,21,male,9000,9.104979856,yesdebt,8,8,10,48.9,3.889777396
1977,20,female,2000,7.60090246,nodebt,10,10,10,22.4,3.109060959
1979,19,female,5000,8.517193191,nodebt,10,10,3,34.1,3.529297384
1982,20,male,2600,7.863266724,nodebt,10,10,3,24.9,3.214867803
1983,20,male,2800,7.937374696,yesdebt,10,10,10,25,3.218875825
1984,21,male,25000,10.1266311,yesdebt,9,10,10,86.1,4.455509411
1985,20,male,9000,9.104979856,nodebt,10,10,5,49,3.891820298
1986,18,female,12000,9.392661929,nodebt,10,9,5,58.2,4.063885355
1987,19,male,5000,8.517193191,yesdebt,5,10,10,34.1,3.529297384
1988,20,female,1640,7.402451521,nodebt,10,10,1,20.4,3.015534901
1990,20,female,22000,9.998797732,nodebt,9,9,1,81.5,4.40060302
1991,21,male,18000,9.798127037,nodebt,10,10,5,73,4.290459441
1992,19,female,14000,9.546812609,yesdebt,10,10,10,63,4.143134726
1993,20,female,22000,9.998797732,nodebt,10,10,7,81.5,4.40060302
1994,21,female,5000,8.517193191,nodebt,10,10,5,34.1,3.529297384
1995,20,female,13500,9.510444964,yesdebt,10,10,8,61.8,4.123903364
1996,19,male,4000,8.29404964,nodebt,10,10,8,29.8,3.394508394
1997,20,male,5000,8.517193191,nodebt,10,10,5,34.2,3.532225644
1998,20,male,35000,10.46310334,nodebt,10,10,5,95.1,4.55492897
1999,21,female,1500,7.313220387,nodebt,10,10,10,19.7,2.980618636
2002,19,female,3508,8.162801353,nodebt,10,10,10,28.2,3.339321978
2003,19,female,2000,7.60090246,nodebt,10,10,10,22.4,3.109060959
2004,19,female,10000,9.210340372,yesdebt,10,10,6,52.6,3.96271612
2005,20,male,18000,9.798127037,nodebt,8,10,2,73.1,4.291828367
2007,20,female,15000,9.61580548,nodebt,10,10,9,66.5,4.197201948
2008,20,female,1900,7.549609165,yesdebt,10,10,5,20.8,3.034952987
2010,19,male,10000,9.210340372,yesdebt,10,10,7,52.6,3.96271612
2011,20,male,9000,9.104979856,yesdebt,10,10,5,49,3.891820298
2012,20,male,9000,9.104979856,nodebt,9,9,5,49,3.891820298
2013,20,female,4500,8.411832676,nodebt,10,10,7,31.8,3.45946629
2014,23,male,30000,10.30895266,yesdebt,10,10,4,91.7,4.518522379
2015,23,female,17000,9.740968623,nodebt,10,10,2,71.1,4.264087337
2016,24,male,7500,8.9226583,nodebt,2,10,10,43.5,3.772760938
2017,23,female,3000,8.006367568,yesdebt,10,10,5,26.4,3.27336401
2018,22,male,18000,9.798127037,nodebt,10,10,5,73.1,4.291828367
2019,22,female,17000,9.740968623,yesdebt,10,10,7,71.1,4.264087337
2020,24,female,16000,9.680344001,yesdebt,10,10,8,69.5,4.241326753
2021,22,female,15000,9.61580548,nodebt,10,10,1,66.5,4.197201948
2022,22,male,12000,9.392661929,yesdebt,10,10,10,58.2,4.063885355
2023,22,male,23000,10.04324949,yesdebt,9,10,10,82.8,4.416428061
2024,23,male,30000,10.30895266,yesdebt,10,10,10,91.7,4.518522379
2025,22,male,11000,9.305650552,nodebt,5,5,3,55.6,4.018183201
2026,23,female,15000,9.61580548,yesdebt,10,10,7,66.5,4.197201948
2027,22,female,10000,9.210340372,yesdebt,10,10,3,52.7,3.964615456
2029,23,male,3000,8.006367568,yesdebt,10,10,10,26.5,3.277144733
2032,25,female,15000,9.61580548,yesdebt,10,10,7,66.5,4.197201948
2033,23,male,21000,9.952277717,yesdebt,8,10,8,79.6,4.377014093
2034,25,male,20000,9.903487553,yesdebt,10,10,4,77.3,4.347693956
2035,22,male,26000,10.16585182,nodebt,10,10,7,88.1,4.478472533
2036,22,male,16000,9.680344001,yesdebt,10,10,8,69.5,4.241326753
2037,22,male,12000,9.392661929,nodebt,10,10,8,58.3,4.065602093
2038,22,female,10000,9.210340372,yesdebt,10,10,7,52.7,3.964615456
2039,22,male,12000,9.392661929,nodebt,10,10,10,58.3,4.065602093
2040,25,male,22000,9.998797732,yesdebt,10,5,10,81.6,4.401829262
2041,24,female,32000,10.37349118,nodebt,10,10,6,93.6,4.539030383
2042,22,female,6000,8.699514748,nodebt,10,10,10,38.9,3.660994251
2043,23,male,30000,10.30895266,nodebt,10,10,10,91.7,4.518522379
2045,24,male,31000,10.34174248,nodebt,10,10,8,93,4.532599493
2047,20,female,6000,8.699514748,yesdebt,10,10,2,38.9,3.660994251
2048,24,female,20800,9.942708266,yesdebt,10,10,8,79.1,4.370712875
2049,24,female,13000,9.472704636,nodebt,10,10,5,61,4.110873864
2050,23,male,9000,9.104979856,nodebt,10,10,10,49,3.891820298
2051,23,female,5000,8.517193191,yesdebt,10,10,7,34.2,3.532225644
2052,23,female,9000,9.104979856,yesdebt,10,10,8,49,3.891820298
2053,21,male,35000,10.46310334,nodebt,10,10,8,95.1,4.55492897
2054,22,female,12000,9.392661929,yesdebt,10,10,9,58.4,4.06731589
2055,24,female,18900,9.846917201,yesdebt,10,10,7,74.1,4.305415532
2056,22,female,8600,9.059517482,yesdebt,10,10,6,47.4,3.858622229
2057,23,male,7000,8.853665428,yesdebt,9,9,7,41.9,3.735285827
2058,25,male,34000,10.4341158,yesdebt,10,10,7,94.4,4.547541073
2059,25,male,19000,9.852194258,nodebt,3,10,1,74.5,4.310799125
2060,19,female,5000,8.517193191,yesdebt,10,10,5,34.2,3.532225644
2061,25,male,40000,10.59663473,nodebt,8,10,9,96.9,4.573679519
2062,24,female,15000,9.61580548,yesdebt,10,10,7,66.5,4.197201948
2064,23,female,35000,10.46310334,nodebt,10,10,5,95.2,4.555979942
2065,23,male,25000,10.1266311,yesdebt,10,1,5,86.1,4.455509411
2067,20,female,13000,9.472704636,nodebt,10,10,8,61.1,4.112511866
2068,25,male,32000,10.37349118,yesdebt,10,10,7,93.6,4.539030383
2069,25,male,30000,10.30895266,yesdebt,10,10,5,91.8,4.519612298
2070,22,female,20027,9.904836642,nodebt,10,10,2,79.1,4.370712875
2071,20,male,10000,9.210340372,nodebt,10,10,1,52.8,3.966511191
2072,24,female,10000,9.210340372,yesdebt,9,10,7,52.8,3.966511191
2073,22,male,27000,10.20359214,yesdebt,10,10,1,88.8,4.48638665
2074,23,male,5000,8.517193191,yesdebt,10,10,1,34.3,3.535145354
2075,23,male,17000,9.740968623,yesdebt,10,10,8,71.2,4.265492818
2077,22,female,8000,8.987196821,nodebt,10,10,10,45.6,3.819907717
2078,22,male,20000,9.903487553,yesdebt,10,10,8,77.3,4.347693956
2079,23,female,15000,9.61580548,nodebt,10,10,3,66.5,4.197201948
2081,22,male,15000,9.61580548,yesdebt,8,10,5,66.6,4.198704578
2082,22,male,25000,10.1266311,nodebt,10,10,7,86.1,4.455509411
2083,21,female,5000,8.517193191,nodebt,10,10,1,34.3,3.535145354
2084,22,female,12000,9.392661929,yesdebt,9,9,7,58.5,4.069026754
2086,22,male,20880,9.946547042,yesdebt,10,10,7,79.1,4.370712875
2087,23,female,15000,9.61580548,yesdebt,10,10,3,66.6,4.198704578
2088,22,male,28000,10.23995979,nodebt,10,10,1,89.8,4.497584975
2092,22,male,14000,9.546812609,nodebt,10,10,10,63.1,4.14472077
2093,23,male,20000,9.903487553,yesdebt,9,10,5,77.3,4.347693956
2094,21,female,2000,7.60090246,nodebt,10,10,2,22.4,3.109060959
2095,24,male,12000,9.392661929,yesdebt,10,10,8,58.5,4.069026754
2096,22,female,8000,8.987196821,yesdebt,10,10,10,45.6,3.819907717
2097,24,female,18000,9.798127037,yesdebt,10,10,8,73.2,4.293195421
2098,21,male,18000,9.798127037,nodebt,10,10,10,73.2,4.293195421
2099,23,male,13000,9.472704636,yesdebt,10,10,5,61.1,4.112511866
2100,23,female,23000,10.04324949,nodebt,9,10,5,82.9,4.417635062
2101,23,female,13000,9.472704636,yesdebt,10,10,10,61.1,4.112511866
2104,23,female,1500,7.313220387,nodebt,10,10,5,19.8,2.985681938
2105,24,male,25000,10.1266311,yesdebt,10,10,7,86.1,4.455509411
2106,21,female,10000,9.210340372,yesdebt,10,10,6,52.8,3.966511191
2107,24,male,26000,10.16585182,yesdebt,9,10,10,88.1,4.478472533
2111,24,female,7000,8.853665428,nodebt,1,10,8,41.9,3.735285827
2112,19,male,12000,9.392661929,nodebt,10,10,5,58.5,4.069026754
2115,22,male,13000,9.472704636,nodebt,10,10,10,61.1,4.112511866
2119,25,male,18000,9.798127037,nodebt,10,10,10,73.2,4.293195421
2120,23,male,13500,9.510444964,yesdebt,10,10,1,61.9,4.12552018
2121,23,female,23000,10.04324949,yesdebt,10,10,5,82.9,4.417635062
2122,23,male,3000,8.006367568,nodebt,10,10,7,26.6,3.280911216
2126,22,female,18000,9.798127037,nodebt,10,10,5,73.2,4.293195421
2127,23,female,21000,9.952277717,yesdebt,10,10,7,79.7,4.378269586
2128,23,female,12500,9.433483923,nodebt,10,10,8,59.8,4.091005661
2129,23,female,7500,8.9226583,yesdebt,10,10,4,43.5,3.772760938
2130,22,female,6000,8.699514748,nodebt,10,10,1,39,3.663561646
2131,22,male,14000,9.546812609,yesdebt,10,10,4,63.1,4.14472077
2132,22,male,14000,9.546812609,nodebt,10,10,10,63.1,4.14472077
2133,23,male,10000,9.210340372,yesdebt,10,7,5,52.9,3.968403339
2134,22,female,3000,8.006367568,yesdebt,10,7,6,26.6,3.280911216
2135,22,female,20000,9.903487553,yesdebt,10,10,5,77.4,4.348986781
2136,22,male,10000,9.210340372,yesdebt,10,10,5,52.9,3.968403339
2138,22,female,12976,9.470856776,nodebt,10,10,7,59.9,4.092676505
2140,22,female,7000,8.853665428,yesdebt,1,3,1,41.9,3.735285827
2141,26,male,13000,9.472704636,nodebt,10,10,10,61.1,4.112511866
2142,24,male,29000,10.27505111,nodebt,10,8,10,90.6,4.506454213
2144,25,female,6000,8.699514748,nodebt,10,10,10,39,3.663561646
2145,24,female,39000,10.57131693,yesdebt,10,10,10,96.6,4.570578741
2146,21,male,5000,8.517193191,nodebt,10,10,1,34.3,3.535145354
2147,24,male,14000,9.546812609,nodebt,8,10,10,63.1,4.14472077
2148,22,female,18000,9.798127037,yesdebt,10,10,7,73.2,4.293195421
2149,23,female,18000,9.798127037,yesdebt,10,10,6,73.2,4.293195421
2150,20,female,4000,8.29404964,nodebt,10,10,4,29.8,3.394508394
2152,20,female,10000,9.210340372,yesdebt,10,10,6,52.9,3.968403339
2153,25,female,3000,8.006367568,nodebt,1,10,1,26.6,3.280911216
2154,23,female,10000,9.210340372,yesdebt,10,10,7,53,3.970291914
2155,24,female,11000,9.305650552,yesdebt,10,10,7,55.7,4.019980147
2156,22,female,5000,8.517193191,yesdebt,10,10,3,34.3,3.535145354
2157,24,male,24000,10.08580911,nodebt,10,10,5,84,4.430816799
2158,24,female,45000,10.71441777,nodebt,10,10,10,97.9,4.58394655
2159,21,male,25000,10.1266311,yesdebt,10,9,7,86.1,4.455509411
2160,19,male,5000,8.517193191,nodebt,10,10,6,34.3,3.535145354
2161,24,female,25000,10.1266311,yesdebt,10,10,5,86.2,4.456670178
2162,25,male,15000,9.61580548,nodebt,10,10,5,66.6,4.198704578
2164,23,female,5000,8.517193191,yesdebt,10,10,7,34.4,3.538056564
2165,23,female,33000,10.40426284,nodebt,10,10,7,94.2,4.545420182
2166,20,female,5000,8.517193191,yesdebt,10,10,6,34.4,3.538056564
2167,24,female,25000,10.1266311,nodebt,10,10,10,86.2,4.456670178
2169,24,female,24000,10.08580911,nodebt,10,10,5,84,4.430816799
2170,23,male,3000,8.006367568,yesdebt,10,10,10,26.6,3.280911216
2171,23,male,10000,9.210340372,nodebt,10,8,5,53.1,3.972176928
2172,22,female,10500,9.259130536,nodebt,10,10,8,55,4.007333185
2173,20,male,4000,8.29404964,nodebt,10,10,3,29.8,3.394508394
2174,19,male,6000,8.699514748,nodebt,10,10,6,39,3.663561646
2175,21,male,3000,8.006367568,nodebt,10,10,8,26.6,3.280911216
2176,23,male,10000,9.210340372,yesdebt,10,10,5,53.1,3.972176928
2180,22,female,6000,8.699514748,nodebt,10,10,6,39.1,3.666122467
2183,20,female,16000,9.680344001,yesdebt,10,10,10,69.5,4.241326753
2184,21,female,25000,10.1266311,yesdebt,10,10,10,86.2,4.456670178
2186,21,male,20000,9.903487553,nodebt,10,10,8,77.4,4.348986781
2188,22,female,30000,10.30895266,nodebt,10,10,8,91.8,4.519612298
2189,22,male,20000,9.903487553,yesdebt,10,10,5,77.4,4.348986781
2190,22,male,10000,9.210340372,yesdebt,10,10,2,53.1,3.972176928
2192,24,female,18000,9.798127037,yesdebt,10,10,8,73.3,4.294560609
2193,23,male,9000,9.104979856,nodebt,7,10,5,49,3.891820298
2195,23,female,20000,9.903487553,nodebt,10,10,7,77.4,4.348986781
2196,23,female,7000,8.853665428,yesdebt,10,10,5,42,3.737669618
2197,22,female,38000,10.54534144,nodebt,9,10,8,96.5,4.569543008
2198,21,male,8900,9.093806556,nodebt,10,10,3,47.5,3.860729711
2199,23,male,4500,8.411832676,nodebt,10,10,2,31.8,3.45946629
2200,23,male,10000,9.210340372,nodebt,10,10,10,53.1,3.972176928
2201,24,female,6000,8.699514748,yesdebt,10,10,6,39.1,3.666122467
2202,22,female,20000,9.903487553,yesdebt,10,10,7,77.4,4.348986781
2203,24,male,28000,10.23995979,nodebt,10,10,5,89.8,4.497584975
2204,22,male,13000,9.472704636,nodebt,10,10,5,61.1,4.112511866
2205,24,female,18000,9.798127037,nodebt,8,9,1,73.3,4.294560609
2206,24,female,15000,9.61580548,yesdebt,10,10,1,66.6,4.198704578
2207,23,female,26000,10.16585182,yesdebt,10,10,5,88.1,4.478472533
2208,21,male,5000,8.517193191,nodebt,10,10,7,34.4,3.538056564
2209,23,male,15000,9.61580548,yesdebt,9,9,10,66.6,4.198704578
2210,26,male,10000,9.210340372,nodebt,10,10,10,53.1,3.972176928
2211,24,female,17000,9.740968623,yesdebt,10,10,7,71.2,4.265492818
2213,24,female,18000,9.798127037,nodebt,10,10,7,73.3,4.294560609
2214,21,female,6000,8.699514748,nodebt,10,10,5,39.1,3.666122467
2215,21,male,6000,8.699514748,nodebt,10,9,3,39.1,3.666122467
2217,24,female,5000,8.517193191,nodebt,10,10,5,34.4,3.538056564
2218,22,female,15000,9.61580548,nodebt,10,10,1,66.6,4.198704578
2220,24,male,47000,10.75790288,nodebt,10,10,10,98.2,4.587006215
2221,22,female,21000,9.952277717,yesdebt,10,8,2,79.7,4.378269586
2224,22,male,8000,8.987196821,yesdebt,10,10,4,45.6,3.819907717
2225,20,female,5000,8.517193191,yesdebt,10,10,5,34.4,3.538056564
2226,21,male,4500,8.411832676,nodebt,9,10,6,31.9,3.46260601
2228,24,male,19000,9.852194258,yesdebt,10,10,10,74.5,4.310799125
2229,25,male,31000,10.34174248,nodebt,10,10,10,93,4.532599493
2230,22,female,20000,9.903487553,yesdebt,10,10,6,77.4,4.348986781
2231,24,male,24500,10.1064284,nodebt,10,10,7,84.7,4.439115602
2233,22,female,42000,10.6454249,nodebt,10,10,5,97.5,4.579852378
2234,20,male,25000,10.1266311,nodebt,10,10,10,86.2,4.456670178
2237,27,female,4100,8.318742253,nodebt,10,10,7,31.5,3.449987546
2238,23,male,25000,10.1266311,yesdebt,10,10,10,86.3,4.457829598
2240,23,female,2200,7.696212639,nodebt,10,10,10,23.8,3.169685581
2241,24,male,12000,9.392661929,nodebt,9,9,3,58.5,4.069026754
2242,22,male,40000,10.59663473,nodebt,10,10,1,96.9,4.573679519
2243,26,male,7600,8.935903526,nodebt,10,10,8,43.9,3.78191432
2244,24,female,3200,8.070906089,nodebt,10,10,8,27.6,3.317815773
2246,25,male,19000,9.852194258,nodebt,8,10,10,74.6,4.312140507
2247,24,female,17000,9.740968623,yesdebt,10,10,5,71.2,4.265492818
2248,23,male,2000,7.60090246,nodebt,10,8,10,22.5,3.113515309
2249,23,male,13000,9.472704636,yesdebt,10,10,10,61.2,4.11414719
2250,25,male,14000,9.546812609,nodebt,10,10,8,63.1,4.14472077
2251,22,male,32000,10.37349118,nodebt,10,10,5,93.6,4.539030383
2252,23,male,41500,10.63344871,nodebt,10,10,7,97.4,4.578826211
2253,22,male,25000,10.1266311,nodebt,10,10,4,86.3,4.457829598
2254,26,male,14000,9.546812609,nodebt,10,9,8,63.2,4.146304301
2255,23,female,12000,9.392661929,nodebt,10,8,10,58.5,4.069026754
2256,21,female,2500,7.824046011,nodebt,10,10,2,24.4,3.194583132
2257,22,male,19000,9.852194258,yesdebt,9,10,5,74.6,4.312140507
2258,22,male,12000,9.392661929,nodebt,10,10,10,58.6,4.070734697
2259,21,female,16200,9.692766521,yesdebt,5,10,5,70,4.248495242
2260,22,male,5000,8.517193191,nodebt,10,10,4,34.5,3.540959324
2261,21,male,12000,9.392661929,yesdebt,10,10,4,58.6,4.070734697
2262,25,male,15000,9.61580548,nodebt,6,10,7,66.6,4.198704578
2263,24,male,46000,10.73639668,yesdebt,10,9,10,98.1,4.585987367
2265,27,male,32000,10.37349118,yesdebt,10,10,7,93.6,4.539030383
2266,22,female,23000,10.04324949,yesdebt,10,10,5,82.9,4.417635062
2268,21,male,20000,9.903487553,yesdebt,10,10,7,77.4,4.348986781
2269,21,female,25000,10.1266311,nodebt,10,10,3,86.4,4.458987676
2270,21,female,10800,9.287301413,yesdebt,10,10,10,55.1,4.009149716
2273,21,female,13000,9.472704636,yesdebt,10,10,8,61.2,4.11414719
2274,18,female,1500,7.313220387,nodebt,10,10,5,19.8,2.985681938
2275,20,female,22000,9.998797732,yesdebt,10,10,5,81.6,4.401829262
2276,21,female,18000,9.798127037,yesdebt,10,10,9,73.3,4.294560609
2277,20,male,21000,9.952277717,nodebt,10,10,8,79.7,4.378269586
2278,19,male,10000,9.210340372,nodebt,5,10,10,53.1,3.972176928
2280,22,male,10000,9.210340372,yesdebt,10,10,5,53.1,3.972176928
2282,22,female,10000,9.210340372,yesdebt,8,10,9,53.1,3.972176928
2283,20,male,12000,9.392661929,nodebt,10,10,10,58.6,4.070734697
2284,19,female,1500,7.313220387,nodebt,10,10,3,19.9,2.990719732
2286,19,female,10000,9.210340372,nodebt,9,10,7,53.2,3.974058396
2287,19,male,4000,8.29404964,nodebt,10,10,1,29.8,3.394508394
2289,21,male,12000,9.392661929,nodebt,10,10,5,58.6,4.070734697
2290,19,female,9600,9.169518377,nodebt,10,10,10,49.9,3.910021003
2293,20,male,9000,9.104979856,nodebt,10,10,6,49.1,3.893859035
2294,19,female,12000,9.392661929,nodebt,10,10,6,58.7,4.072439727
2296,20,female,4000,8.29404964,nodebt,10,10,5,29.8,3.394508394
2298,20,female,5000,8.517193191,yesdebt,10,10,5,34.5,3.540959324
2300,20,male,30090,10.31194817,yesdebt,10,10,8,92.9,4.531523646
2301,19,male,3500,8.160518247,yesdebt,10,10,4,27.9,3.328626689
2302,21,male,17200,9.752664663,yesdebt,10,10,2,71.7,4.272490748
2303,20,female,8000,8.987196821,yesdebt,10,10,8,45.7,3.822098298
2304,20,male,20000,9.903487553,nodebt,10,10,1,77.5,4.350277936
2305,20,male,29000,10.27505111,yesdebt,10,10,1,90.6,4.506454213
2306,20,female,10000,9.210340372,nodebt,10,10,6,53.2,3.974058396
2307,20,female,13000,9.472704636,yesdebt,10,10,5,61.2,4.11414719
2310,19,male,3000,8.006367568,nodebt,10,10,10,26.6,3.280911216
2311,20,male,15000,9.61580548,yesdebt,10,10,3,66.6,4.198704578
2314,20,female,4000,8.29404964,yesdebt,10,10,8,29.9,3.39785848
2315,21,male,11822,9.377717481,nodebt,7,10,8,56.3,4.030694535
2316,19,female,10000,9.210340372,nodebt,10,10,7,53.2,3.974058396
2317,19,male,40000,10.59663473,nodebt,10,10,5,96.9,4.573679519
2318,19,male,29000,10.27505111,yesdebt,10,10,5,90.6,4.506454213
2320,20,female,2000,7.60090246,yesdebt,10,10,8,22.5,3.113515309
2321,19,female,7036,8.858795106,nodebt,10,10,8,43.2,3.765840495
2322,19,female,8000,8.987196821,yesdebt,10,10,5,45.7,3.822098298
2323,21,male,12000,9.392661929,nodebt,10,10,2,58.7,4.072439727
2324,20,male,7000,8.853665428,yesdebt,10,10,7,42.1,3.740047741
2325,21,male,3500,8.160518247,yesdebt,10,10,10,27.9,3.328626689
2326,19,female,2000,7.60090246,nodebt,10,10,3,22.5,3.113515309
2327,20,female,15000,9.61580548,yesdebt,10,10,7,66.6,4.198704578
2328,20,female,13000,9.472704636,nodebt,10,10,5,61.2,4.11414719
2329,20,male,15000,9.61580548,nodebt,8,10,6,66.6,4.198704578
2332,21,male,20000,9.903487553,nodebt,7,8,10,77.5,4.350277936
2333,19,female,2500,7.824046011,nodebt,10,10,7,24.4,3.194583132
2334,20,male,6000,8.699514748,yesdebt,9,9,1,39.1,3.666122467
2335,19,male,5000,8.517193191,nodebt,10,10,10,34.5,3.540959324
2337,19,female,3000,8.006367568,nodebt,9,10,7,26.7,3.284663565
2338,20,male,12000,9.392661929,yesdebt,10,10,5,58.7,4.072439727
2339,19,female,1600,7.377758908,nodebt,1,1,1,20.3,3.010620886
2340,19,male,7500,8.9226583,nodebt,10,10,1,43.5,3.772760938
2341,20,male,12000,9.392661929,yesdebt,10,10,8,58.7,4.072439727
2343,20,female,7500,8.9226583,yesdebt,10,10,8,43.6,3.77505715
2344,21,male,16000,9.680344001,yesdebt,10,8,10,69.5,4.241326753
2345,20,female,3500,8.160518247,yesdebt,10,10,7,28,3.33220451
2347,21,male,25000,10.1266311,yesdebt,10,10,5,86.4,4.458987676
2348,21,male,2000,7.60090246,nodebt,10,10,10,22.6,3.117949906
2349,19,female,5000,8.517193191,nodebt,10,10,5,34.5,3.540959324
2350,21,female,4000,8.29404964,yesdebt,10,10,1,29.9,3.39785848
2351,20,female,6000,8.699514748,nodebt,10,9,9,39.2,3.668676747
2352,21,female,2000,7.60090246,nodebt,10,10,10,22.6,3.117949906
2354,21,female,5000,8.517193191,nodebt,10,10,10,34.6,3.543853682
2357,19,male,12000,9.392661929,yesdebt,10,10,1,58.8,4.074141855
2358,19,male,1200,7.090076836,nodebt,10,8,9,19.1,2.949688335
2359,20,female,27000,10.20359214,yesdebt,10,10,10,88.8,4.48638665
2360,19,female,22000,9.998797732,nodebt,10,10,2,81.6,4.401829262
2362,20,male,14000,9.546812609,nodebt,10,10,8,63.3,4.147885329
2364,20,female,15000,9.61580548,yesdebt,10,10,10,66.7,4.200204953
2366,21,male,8000,8.987196821,nodebt,7,9,4,45.7,3.822098298
2368,19,female,5000,8.517193191,nodebt,10,10,9,34.6,3.543853682
2369,19,female,6000,8.699514748,nodebt,10,10,8,39.2,3.668676747
2371,19,male,25000,10.1266311,nodebt,10,10,1,86.4,4.458987676
2372,20,female,16000,9.680344001,yesdebt,10,10,2,69.6,4.242764567
2373,24,male,41000,10.62132735,nodebt,10,10,8,97.3,4.577798989
2374,22,female,5000,8.517193191,nodebt,10,10,5,34.6,3.543853682
2375,22,female,18000,9.798127037,yesdebt,10,10,5,73.3,4.294560609
2380,22,male,17500,9.76995616,nodebt,9,10,8,71.8,4.273884476
2381,21,male,30000,10.30895266,nodebt,10,10,10,91.8,4.519612298
2382,20,male,15000,9.61580548,nodebt,10,10,8,66.7,4.200204953
2383,24,male,24000,10.08580911,yesdebt,10,10,8,84,4.430816799
2386,21,male,12000,9.392661929,yesdebt,10,10,5,58.8,4.074141855
2387,22,female,22000,9.998797732,yesdebt,10,10,5,81.7,4.403054002
2388,23,male,25000,10.1266311,nodebt,10,10,8,86.4,4.458987676
2389,23,male,10000,9.210340372,yesdebt,10,10,7,53.2,3.974058396
2391,24,male,46000,10.73639668,nodebt,10,10,1,98.1,4.585987367
2392,22,female,2000,7.60090246,yesdebt,10,10,8,22.7,3.122364924
2393,24,female,34000,10.4341158,yesdebt,10,10,8,94.5,4.548599834
2394,25,female,16000,9.680344001,nodebt,10,10,8,69.6,4.242764567
2396,21,female,2000,7.60090246,yesdebt,10,10,7,22.7,3.122364924
2397,19,male,5000,8.517193191,nodebt,9,10,7,34.6,3.543853682
2398,22,male,25000,10.1266311,nodebt,10,10,7,86.4,4.458987676
2399,20,male,17000,9.740968623,nodebt,10,10,1,71.2,4.265492818
2401,22,female,24000,10.08580911,yesdebt,10,10,5,84,4.430816799
2402,24,female,10000,9.210340372,yesdebt,10,1,5,53.2,3.974058396
2403,22,female,9000,9.104979856,yesdebt,10,10,9,49.1,3.893859035
2404,21,female,6000,8.699514748,yesdebt,10,10,8,39.2,3.668676747
2406,21,male,25000,10.1266311,nodebt,10,10,10,86.4,4.458987676
2407,23,male,4000,8.29404964,nodebt,9,9,6,30,3.401197382
2408,21,female,5000,8.517193191,nodebt,1,1,10,34.6,3.543853682
2409,23,male,6500,8.779557456,nodebt,10,10,10,40.6,3.703768067
2410,24,male,17000,9.740968623,nodebt,10,10,7,71.2,4.265492818
2411,23,female,25000,10.1266311,nodebt,10,10,8,86.5,4.460144414
2412,22,male,32000,10.37349118,nodebt,10,10,10,93.6,4.539030383
2414,26,female,1500,7.313220387,nodebt,10,10,10,19.9,2.990719732
2415,20,female,4000,8.29404964,nodebt,10,10,8,30,3.401197382
